lift,pct,pi_p
1.1976047904191616,1,0.08928571428571427
0.8982035928143712,2,0.06696428571428571
1.0778443113772456,5,0.08035714285714286
0.8383233532934132,10,0.0625
0.8982035928143712,20,0.06696428571428571
